년,월,국적지역,구분,유학생수
2022,08,인도네시아,한국어연수D41,308
2022,08,인도네시아,유학D2,2381
2022,08,일본,한국어연수D41,2582
2022,08,일본,유학D2,3363
2022,08,자메이카,한국어연수D41,2
2022,08,자메이카,유학D2,9
2022,08,잠비아,한국어연수D41,4
2022,08,잠비아,유학D2,31
2022,08,적도기니,한국어연수D41,2
2022,08,적도기니,유학D2,3
2022,08,조지아,한국어연수D41,5
2022,08,조지아,유학D2,35
2022,08,중국,한국어연수D41,4729
2022,08,중국,유학D2,53174
2022,08,중앙아프리카공화국,한국어연수D41,5
2022,08,지부티,유학D2,1
2022,08,짐바브웨,한국어연수D41,3
2022,08,짐바브웨,유학D2,33
2022,08,차드,유학D2,5
2022,08,체코,한국어연수D41,13
2022,08,체코,유학D2,119
2022,08,칠레,한국어연수D41,68
2022,08,칠레,유학D2,64
2022,08,카메룬,한국어연수D41,12
2022,08,카메룬,유학D2,249
2022,08,카자흐스탄,외국어연수D47,1
2022,08,카자흐스탄,한국어연수D41,229
2022,08,카자흐스탄,유학D2,930
2022,08,카타르,한국어연수D41,1
2022,08,카타르,유학D2,6
2022,08,캄보디아,한국어연수D41,104
2022,08,캄보디아,유학D2,420
2022,08,캐나다,한국어연수D41,40
2022,08,캐나다,유학D2,286
2022,08,케냐,한국어연수D41,22
2022,08,케냐,유학D2,162
2022,08,코소보,유학D2,1
2022,08,코스타리카,한국어연수D41,12
2022,08,코스타리카,유학D2,26
2022,08,코트디부아르,한국어연수D41,4
2022,08,코트디부아르,유학D2,31
2022,08,콜롬비아,한국어연수D41,50
2022,08,콜롬비아,유학D2,141
2022,08,콩고,유학D2,1
2022,08,콩고민주공화국,한국어연수D41,8
2022,08,콩고민주공화국,유학D2,72
2022,08,쿠바,한국어연수D41,1
2022,08,쿠바,유학D2,2
2022,08,쿠웨이트,한국어연수D41,1
2022,08,쿠웨이트,유학D2,1
2022,08,크로아티아,한국어연수D41,3
2022,08,크로아티아,유학D2,15
2022,08,키르기즈,한국어연수D41,155
2022,08,키르기즈,유학D2,418
2022,08,키프로스,한국어연수D41,1
2022,08,태국,한국어연수D41,485
2022,08,태국,유학D2,671
2022,08,타이완,한국어연수D41,497
2022,08,타이완,유학D2,1092
2022,08,타지키스탄,한국어연수D41,56
2022,08,타지키스탄,유학D2,135
2022,08,탄자니아,한국어연수D41,18
2022,08,탄자니아,유학D2,189
2022,08,토고,한국어연수D41,1
2022,08,토고,유학D2,7
2022,08,투르크메니스탄,한국어연수D41,24
2022,08,투르크메니스탄,유학D2,41
2022,08,튀니지,한국어연수D41,14
2022,08,튀니지,유학D2,47
2022,08,튀르키예,한국어연수D41,156
2022,08,튀르키예,유학D2,437
2022,08,트리니다드토바고,한국어연수D41,4
2022,08,트리니다드토바고,유학D2,11
2022,08,티모르민주공화국,한국어연수D41,6
2022,08,티모르민주공화국,유학D2,29
2022,08,파나마,한국어연수D41,13
2022,08,파나마,유학D2,19
2022,08,파라과이,한국어연수D41,7
2022,08,파라과이,유학D2,30
2022,08,파키스탄,한국어연수D41,43
2022,08,파키스탄,유학D2,1522
2022,08,파푸아뉴기니,유학D2,4
2022,08,팔레스타인,한국어연수D41,6
2022,08,팔레스타인,유학D2,8
2022,08,페루,한국어연수D41,34
2022,08,페루,유학D2,105
2022,08,포르투갈,한국어연수D41,8
2022,08,포르투갈,유학D2,71
2022,08,폴란드,한국어연수D41,42
2022,08,폴란드,유학D2,206
2022,08,프랑스,한국어연수D41,306
2022,08,프랑스,유학D2,2848
2022,08,피지,한국어연수D41,2
2022,08,피지,유학D2,11
2022,08,핀란드,한국어연수D41,11
2022,08,핀란드,유학D2,237
2022,08,필리핀,한국어연수D41,133
2022,08,필리핀,유학D2,591
2022,08,한국계중국인,한국어연수D41,3
2022,08,한국계중국인,유학D2,638
2022,08,헝가리,한국어연수D41,8
2022,08,헝가리,유학D2,83
2022,08,홍콩,한국어연수D41,279
2022,08,홍콩,유학D2,569
2022,09,가나,한국어연수D41,21
2022,09,가나,유학D2,287
2022,09,가봉,한국어연수D41,10
2022,09,가봉,유학D2,31
2022,09,가이아나,한국어연수D41,1
2022,09,가이아나,유학D2,2
2022,09,감비아,한국어연수D41,2
2022,09,감비아,유학D2,10
2022,09,과테말라,한국어연수D41,7
2022,09,과테말라,유학D2,21
2022,09,그리스,한국어연수D41,1
2022,09,그리스,유학D2,26
2022,09,기니,한국어연수D41,6
2022,09,기니,유학D2,13
2022,09,나우루,유학D2,1
2022,09,나이지리아,한국어연수D41,30
2022,09,나이지리아,유학D2,361
2022,09,남수단공화국,유학D2,16
2022,09,남아프리카공화국,한국어연수D41,7
2022,09,남아프리카공화국,유학D2,25
2022,09,네덜란드,한국어연수D41,35
2022,09,네덜란드,유학D2,611
2022,09,네팔,외국어연수D47,1
2022,09,네팔,한국어연수D41,171
2022,09,네팔,유학D2,2628
2022,09,노르웨이,한국어연수D41,35
2022,09,노르웨이,유학D2,147
2022,09,뉴질랜드,한국어연수D41,5
2022,09,뉴질랜드,유학D2,16
2022,09,니제르,유학D2,1
2022,09,니카라과,한국어연수D41,2
2022,09,니카라과,유학D2,6
2022,09,덴마크,한국어연수D41,7
2022,09,덴마크,유학D2,204
2022,09,도미니카공화국,한국어연수D41,8
2022,09,도미니카공화국,유학D2,28
2022,09,독일,한국어연수D41,106
2022,09,독일,유학D2,1930
2022,09,라오스,한국어연수D41,30
2022,09,라오스,유학D2,134
2022,09,라이베리아,한국어연수D41,4
2022,09,라이베리아,유학D2,26
2022,09,라트비아,한국어연수D41,3
2022,09,라트비아,유학D2,36
2022,09,러시아(연방),한국어연수D41,759
2022,09,러시아(연방),유학D2,928
2022,09,레바논,한국어연수D41,3
2022,09,레바논,유학D2,6
2022,09,레소토,유학D2,3
2022,09,루마니아,한국어연수D41,13
2022,09,루마니아,유학D2,68
2022,09,룩셈부르크,한국어연수D41,2
2022,09,룩셈부르크,유학D2,13
2022,09,르완다,한국어연수D41,9
2022,09,르완다,유학D2,165
2022,09,리비아,한국어연수D41,3
2022,09,리비아,유학D2,14
2022,09,리투아니아,한국어연수D41,4
2022,09,리투아니아,유학D2,88
2022,09,마다가스카르,한국어연수D41,3
2022,09,마다가스카르,유학D2,14
2022,09,마카오,한국어연수D41,10
2022,09,마카오,유학D2,26
2022,09,말라위,한국어연수D41,1
2022,09,말라위,유학D2,29
2022,09,말레이시아,한국어연수D41,203
2022,09,말레이시아,유학D2,1073
2022,09,말리,한국어연수D41,8
2022,09,말리,유학D2,21
2022,09,멕시코,한국어연수D41,82
2022,09,멕시코,유학D2,450
2022,09,모로코,한국어연수D41,91
2022,09,모로코,유학D2,169
2022,09,모리셔스,한국어연수D41,1
2022,09,모리셔스,유학D2,9
2022,09,모잠비크,한국어연수D41,3
2022,09,모잠비크,유학D2,21
2022,09,몬테네그로,유학D2,3
2022,09,몰도바,한국어연수D41,3
2022,09,몰도바,유학D2,15
2022,09,몰디브,유학D2,1
2022,09,몰타,유학D2,1
2022,09,몽골,한국어연수D41,4312
2022,09,몽골,유학D2,6517
2022,09,미국,외국어연수D47,1
2022,09,미국,한국어연수D41,326
2022,09,미국,유학D2,2487
2022,09,미등록국가,유학D2,5
2022,09,미얀마,한국어연수D41,1536
2022,09,미얀마,유학D2,1086
2022,09,바누아투,유학D2,2
2022,09,바레인,한국어연수D41,3
2022,09,바레인,유학D2,5
2022,09,바베이도스,한국어연수D41,1
2022,09,바베이도스,유학D2,2
2022,09,바하마,유학D2,4
2022,09,방글라데시,외국어연수D47,19
2022,09,방글라데시,한국어연수D41,51
2022,09,방글라데시,유학D2,1553
2022,09,베냉,한국어연수D41,1
2022,09,베냉,유학D2,8
2022,09,베네수엘라,한국어연수D41,5
2022,09,베네수엘라,유학D2,21
2022,09,베트남,외국어연수D47,3
2022,09,베트남,한국어연수D41,37164
2022,09,베트남,유학D2,32601
2022,09,벨기에,한국어연수D41,25
2022,09,벨기에,유학D2,214
2022,09,벨로루시,한국어연수D41,35
2022,09,벨로루시,유학D2,62
2022,09,벨리즈,한국어연수D41,1
2022,09,벨리즈,유학D2,2
2022,09,보스니아-헤르체고비나,한국어연수D41,1
2022,09,보스니아-헤르체고비나,유학D2,5
2022,09,보츠와나,한국어연수D41,3
2022,09,보츠와나,유학D2,8
2022,09,볼리비아,한국어연수D41,12
2022,09,볼리비아,유학D2,22
2022,09,부룬디,한국어연수D41,1
2022,09,부룬디,유학D2,98
2022,09,부르키나파소,한국어연수D41,4
2022,09,부르키나파소,유학D2,8
2022,09,부탄,한국어연수D41,4
2022,09,부탄,유학D2,19
2022,09,북마케도니아,한국어연수D41,1
2022,09,북마케도니아,유학D2,3
2022,09,불가리아,한국어연수D41,8
2022,09,불가리아,유학D2,50
2022,09,브라질,한국어연수D41,106
2022,09,브라질,유학D2,236
2022,09,브루나이,한국어연수D41,8
2022,09,브루나이,유학D2,110
2022,09,사우디아라비아,한국어연수D41,17
2022,09,사우디아라비아,유학D2,60
2022,09,세네갈,한국어연수D41,4
2022,09,세네갈,유학D2,20
2022,09,세르비아,한국어연수D41,5
2022,09,세르비아,유학D2,16
2022,09,세인트크리스토퍼네비스,유학D2,1
2022,09,소말리아,한국어연수D41,2
2022,09,소말리아,유학D2,13
2022,09,솔로몬군도,한국어연수D41,1
2022,09,수단,한국어연수D41,6
2022,09,수단,유학D2,45
2022,09,스리랑카,한국어연수D41,127
2022,09,스리랑카,유학D2,296
2022,09,스웨덴,한국어연수D41,67
2022,09,스웨덴,유학D2,290
2022,09,스위스,한국어연수D41,43
2022,09,스위스,유학D2,181
2022,09,스페인,한국어연수D41,70
2022,09,스페인,유학D2,624
2022,09,슬로바크,한국어연수D41,3
2022,09,슬로바크,유학D2,45
2022,09,슬로베니아,한국어연수D41,2
2022,09,슬로베니아,유학D2,17
2022,09,시리아,유학D2,14
2022,09,시에라리온,한국어연수D41,1
2022,09,시에라리온,유학D2,5
2022,09,싱가포르,한국어연수D41,53
2022,09,싱가포르,유학D2,279
2022,09,아랍에미리트연합,한국어연수D41,1
2022,09,아랍에미리트연합,유학D2,52
2022,09,아르메니아,한국어연수D41,7
2022,09,아르메니아,유학D2,15
2022,09,아르헨티나,한국어연수D41,7
2022,09,아르헨티나,유학D2,26
2022,09,아이슬란드,한국어연수D41,2
2022,09,아이슬란드,유학D2,10
2022,09,아이티,한국어연수D41,1
2022,09,아이티,유학D2,2
2022,09,아일랜드,한국어연수D41,10
2022,09,아일랜드,유학D2,66
2022,09,아제르바이잔,한국어연수D41,21
2022,09,아제르바이잔,유학D2,133
2022,09,아프가니스탄,한국어연수D41,13
2022,09,아프가니스탄,유학D2,64
2022,09,안도라,유학D2,1
2022,09,알바니아,한국어연수D41,5
2022,09,알바니아,유학D2,6
2022,09,알제리,한국어연수D41,24
2022,09,알제리,유학D2,41
2022,09,앙골라,한국어연수D41,9
2022,09,앙골라,유학D2,12
2022,09,에리트레아,유학D2,1
2022,09,에스와티니,한국어연수D41,1
2022,09,에스와티니,유학D2,5
2022,09,에스토니아,한국어연수D41,4
2022,09,에스토니아,유학D2,22
2022,09,에콰도르,한국어연수D41,22
2022,09,에콰도르,유학D2,89
2022,09,에티오피아,한국어연수D41,28
2022,09,에티오피아,유학D2,277
2022,09,엘살바도르,한국어연수D41,9
2022,09,엘살바도르,유학D2,27
2022,09,영국,한국어연수D41,47
2022,09,영국,유학D2,450
2022,09,영국외지민,한국어연수D41,8
2022,09,영국외지민,유학D2,10
2022,09,예멘공화국,한국어연수D41,7
2022,09,예멘공화국,유학D2,23
2022,09,오만,한국어연수D41,3
2022,09,오만,유학D2,8
2022,09,오스트레일리아,한국어연수D41,24
2022,09,오스트레일리아,유학D2,146
2022,09,오스트리아,한국어연수D41,4
2022,09,오스트리아,유학D2,133
2022,09,온두라스,한국어연수D41,4
2022,09,온두라스,유학D2,10
2022,09,요르단,한국어연수D41,7
2022,09,요르단,유학D2,38
2022,09,우간다,한국어연수D41,29
2022,09,우간다,유학D2,181
2022,09,우루과이,한국어연수D41,5
2022,09,우루과이,유학D2,7
2022,09,우즈베키스탄,한국어연수D41,1783
2022,09,우즈베키스탄,유학D2,9609
2022,09,우크라이나,한국어연수D41,55
2022,09,우크라이나,유학D2,118
2022,09,이라크,한국어연수D41,3
2022,09,이라크,유학D2,33
2022,09,이란,한국어연수D41,93
2022,09,이란,유학D2,300
2022,09,이스라엘,한국어연수D41,22
2022,09,이스라엘,유학D2,28
2022,09,이집트,한국어연수D41,40
2022,09,이집트,유학D2,137
2022,09,이탈리아,한국어연수D41,101
2022,09,이탈리아,유학D2,371
2022,09,인도,한국어연수D41,227
2022,09,인도,유학D2,1637
2022,09,인도네시아,한국어연수D41,316
2022,09,인도네시아,유학D2,2405
2022,09,일본,한국어연수D41,2865
2022,09,일본,유학D2,3314
2022,09,자메이카,한국어연수D41,3
2022,09,자메이카,유학D2,9
2022,09,잠비아,한국어연수D41,4
2022,09,잠비아,유학D2,28
2022,09,적도기니,한국어연수D41,2
2022,09,적도기니,유학D2,3
2022,09,조지아,한국어연수D41,4
2022,09,조지아,유학D2,35
2022,09,중국,한국어연수D41,5638
2022,09,중국,유학D2,57058
2022,09,중앙아프리카공화국,한국어연수D41,5
2022,09,지부티,유학D2,1
2022,09,짐바브웨,한국어연수D41,4
2022,09,짐바브웨,유학D2,32
2022,09,차드,유학D2,4
2022,09,체코,한국어연수D41,12
2022,09,체코,유학D2,120
2022,09,칠레,한국어연수D41,62
2022,09,칠레,유학D2,65
2022,09,카메룬,한국어연수D41,13
2022,09,카메룬,유학D2,253
2022,09,카자흐스탄,외국어연수D47,1
2022,09,카자흐스탄,한국어연수D41,252
2022,09,카자흐스탄,유학D2,936
2022,09,카타르,한국어연수D41,1
2022,09,카타르,유학D2,6
2022,09,캄보디아,한국어연수D41,98
2022,09,캄보디아,유학D2,435
2022,09,캐나다,한국어연수D41,35
2022,09,캐나다,유학D2,279
2022,09,케냐,한국어연수D41,21
2022,09,케냐,유학D2,165
2022,09,코소보,유학D2,1
2022,09,코스타리카,한국어연수D41,9
2022,09,코스타리카,유학D2,25
2022,09,코트디부아르,한국어연수D41,4
2022,09,코트디부아르,유학D2,31
2022,09,콜롬비아,한국어연수D41,46
2022,09,콜롬비아,유학D2,133
2022,09,콩고민주공화국,한국어연수D41,8
2022,09,콩고민주공화국,유학D2,72
2022,09,쿠바,한국어연수D41,1
2022,09,쿠바,유학D2,2
2022,09,쿠웨이트,한국어연수D41,1
2022,09,쿠웨이트,유학D2,2
2022,09,크로아티아,한국어연수D41,3
2022,09,크로아티아,유학D2,13
2022,09,키르기즈,한국어연수D41,186
2022,09,키르기즈,유학D2,441
2022,09,키프로스,한국어연수D41,1
2022,09,태국,한국어연수D41,483
2022,09,태국,유학D2,671
2022,09,타이완,한국어연수D41,494
2022,09,타이완,유학D2,1050
2022,09,타지키스탄,한국어연수D41,58
2022,09,타지키스탄,유학D2,139
2022,09,탄자니아,한국어연수D41,19
2022,09,탄자니아,유학D2,197
2022,09,토고,한국어연수D41,1
2022,09,토고,유학D2,7
2022,09,투르크메니스탄,한국어연수D41,24
2022,09,투르크메니스탄,유학D2,41
2022,09,튀니지,한국어연수D41,12
2022,09,튀니지,유학D2,51
2022,09,튀르키예,한국어연수D41,172
2022,09,튀르키예,유학D2,436
2022,09,트리니다드토바고,한국어연수D41,3
2022,09,트리니다드토바고,유학D2,10
2022,09,티모르민주공화국,한국어연수D41,6
2022,09,티모르민주공화국,유학D2,27
2022,09,파나마,한국어연수D41,13
2022,09,파나마,유학D2,18
2022,09,파라과이,한국어연수D41,6
2022,09,파라과이,유학D2,29
2022,09,파키스탄,한국어연수D41,41
2022,09,파키스탄,유학D2,1625
2022,09,파푸아뉴기니,유학D2,5
2022,09,팔레스타인,한국어연수D41,5
2022,09,팔레스타인,유학D2,9
2022,09,페루,한국어연수D41,36
2022,09,페루,유학D2,105
2022,09,포르투갈,한국어연수D41,10
2022,09,포르투갈,유학D2,66
2022,09,폴란드,한국어연수D41,45
2022,09,폴란드,유학D2,202
2022,09,프랑스,한국어연수D41,310
2022,09,프랑스,유학D2,2793
2022,09,피지,한국어연수D41,2
2022,09,피지,유학D2,12
2022,09,핀란드,한국어연수D41,9
2022,09,핀란드,유학D2,238
2022,09,필리핀,외국어연수D47,1
